CollectionDate,data/0/beachId,data/0/beachName,data/0/eColi,data/0/advisory,data/0/statusFlag,data/1/beachId,data/1/beachName,data/1/eColi,data/1/advisory,data/1/statusFlag,data/2/beachId,data/2/beachName,data/2/eColi,data/2/advisory,data/2/statusFlag,data/3/beachId,data/3/beachName,data/3/eColi,data/3/advisory,data/3/statusFlag,data/4/beachId,data/4/beachName,data/4/eColi,data/4/advisory,data/4/statusFlag,data/5/beachId,data/5/beachName,data/5/eColi,data/5/advisory,data/5/statusFlag,data/6/beachId,data/6/beachName,data/6/eColi,data/6/advisory,data/6/statusFlag,data/7/beachId,data/7/beachName,data/7/eColi,data/7/advisory,data/7/statusFlag,data/8/beachId,data/8/beachName,data/8/eColi,data/8/advisory,data/8/statusFlag,data/9/beachId,data/9/beachName,data/9/eColi,data/9/advisory,data/9/statusFlag,data/0
2021-07-25,1,Marie Curtis Park East Beach,,There is no data available for this beach.,NO_DATA,2,Sunnyside Beach,81,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,77,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,35,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,61,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-24,1,Marie Curtis Park East Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,33,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,16,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,44,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-23,1,Marie Curtis Park East Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,49,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,29,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,29,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-22,1,Marie Curtis Park East Beach,45,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,66,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,20,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-21,1,Marie Curtis Park East Beach,54,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,43,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,16,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,22,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-20,1,Marie Curtis Park East Beach,70,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,32,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,34,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,10,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,27,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,16,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-19,1,Marie Curtis Park East Beach,159,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,29,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,44,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,76,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-18,1,Marie Curtis Park East Beach,462,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,31,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,20,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,107,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,9,Kew Balmy Beach,131,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,87,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-17,1,Marie Curtis Park East Beach,249,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,82,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,93,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,43,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,40,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,89,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-16,1,Marie Curtis Park East Beach,78,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,112,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,17,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,48,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,25,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-15,1,Marie Curtis Park East Beach,219,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,140,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,,There is no data available for this beach.,NO_DATA,4,Gibraltar Point Beach,,There is no data available for this beach.,NO_DATA,5,Centre Island Beach,,There is no data available for this beach.,NO_DATA,6,Ward's Island Beach,,There is no data available for this beach.,NO_DATA,7,Cherry Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,119,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-14,1,Marie Curtis Park East Beach,551,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,109,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,33,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,24,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,59,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,38,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-13,1,Marie Curtis Park East Beach,,E.coli levels predicted to be above 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,31,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,31,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,54,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,174,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-07-12,1,Marie Curtis Park East Beach,,There is no data available for this beach.,NO_DATA,2,Sunnyside Beach,29,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,14,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,45,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,16,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,18,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,34,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,61,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,125,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-07-11,1,Marie Curtis Park East Beach,68,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,47,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,3,Hanlan's Point Beach,11,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,33,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,41,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,60,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,113,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,54,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-10,1,Marie Curtis Park East Beach,225,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,131,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,12,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,47,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,179,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,7,Cherry Beach,113,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,8,Woodbine Beaches,164,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,9,Kew Balmy Beach,398,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,56,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,
2021-07-09,1,Marie Curtis Park East Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,2,Sunnyside Beach,111,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,3,Hanlan's Point Beach,17,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,4,Gibraltar Point Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,5,Centre Island Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,6,Ward's Island Beach,80,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,7,Cherry Beach,36,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,8,Woodbine Beaches,474,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,9,Kew Balmy Beach,729,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,10,Bluffer's Beach Park,170,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,
2021-07-08,1,Marie Curtis Park East Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,2,Sunnyside Beach,59,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,3,Hanlan's Point Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,4,Gibraltar Point Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,5,Centre Island Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,6,Ward's Island Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,7,Cherry Beach,22,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,8,Woodbine Beaches,107,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,9,Kew Balmy Beach,127,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,10,Bluffer's Beach Park,411,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,
2021-07-07,1,Marie Curtis Park East Beach,45,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,2,Sunnyside Beach,129,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,3,Hanlan's Point Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,4,Gibraltar Point Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,5,Centre Island Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,6,Ward's Island Beach,,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,7,Cherry Beach,30,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,8,Woodbine Beaches,13,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,9,Kew Balmy Beach,40,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,10,Bluffer's Beach Park,159,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,
2021-07-06,1,Marie Curtis Park East Beach,57,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,187,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,19,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,21,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,91,Heavy rainfall and declining weather conditions indicate an increasing trend in E. coli levels.,UNSAFE,6,Ward's Island Beach,22,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,26,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,30,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,124,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,10,Bluffer's Beach Park,122,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-07-05,1,Marie Curtis Park East Beach,84,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,107,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,20,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,76,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,6,Ward's Island Beach,94,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,98,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,37,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,80,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,127,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-07-04,1,Marie Curtis Park East Beach,182,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,2,Sunnyside Beach,148,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,15,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,117,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,54,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,55,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,46,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,94,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,117,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
2021-07-03,1,Marie Curtis Park East Beach,97,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,2,Sunnyside Beach,238,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,3,Hanlan's Point Beach,13,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,4,Gibraltar Point Beach,30,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,5,Centre Island Beach,135,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,6,Ward's Island Beach,36,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,7,Cherry Beach,23,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,8,Woodbine Beaches,66,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,9,Kew Balmy Beach,77,E.coli levels are within the City of Toronto's established beach water quality standard of 100 E.coli per 100ml of water.,SAFE,10,Bluffer's Beach Park,118,E.coli levels exceed the City of Toronto's  established beach water quality standard of 100 E.coli per 100ml of water.,UNSAFE,
